Id,target
95638,1
43395,1
17077,0
6586,1
129408,0
123169,0
71093,0
95237,0
59399,0
13581,0
51920,0
31058,1
94048,1
3874,0
29241,0
136227,0
70889,1
33033,0
136049,0
122116,0
62644,0
93175,1
6548,0
1594,0
11606,0
59956,0
33996,0
94947,0
89092,0
134669,0
134006,0
122445,0
15703,0
35715,0
56060,0
36565,0
6012,1
2556,0
133320,1
105422,1
96100,0
91986,0
141433,1
104404,0
114383,0
40244,0
107455,0
108189,0
1431,0
5058,0
94828,0
76960,1
83340,0
14102,0
21543,1
121268,1
126055,1
145396,1
133026,1
37522,0
9583,0
3557,0
8175,0
72671,0
106344,1
50200,0
114425,0
136615,1
125858,1
149840,1
48441,0
120893,0
144208,1
15682,0
93149,0
28765,0
77674,0
77795,0
1700,0
127861,0
54444,1
39995,0
6689,0
136116,0
100389,1
14183,0
42673,0
14050,0
5967,0
135936,0
7953,0
40218,0
140087,1
92992,0
147424,1
90267,0
143028,1
36018,0
137170,1
99963,0
147073,1
11729,0
100848,1
136127,1
90707,1
97221,0
84758,0
6109,0
20630,0
142891,0
107091,1
67160,1
83834,1
136295,0
29804,1
116332,0
136309,0
72715,0
85848,0
22649,1
114757,1
31990,1
96861,0
45265,0
148989,0
68449,0
57186,0
3641,0
102771,0
58560,0
75194,1
76474,0
73587,0
131141,0
61468,0
39373,0
139693,1
143601,0
140821,1
115413,0
38205,0
20850,0
79625,0
122304,1
27160,0
122571,1
10135,0
80393,1
11111,0
99492,1
112992,0
81033,0
87198,0
103790,0
125536,1
137908,1
144041,1
134710,1
28206,1
3594,0
12828,0
35192,0
97778,0
140878,1
136930,0
78299,1
133726,1
24757,0
39683,0
137830,0
87557,1
116402,1
66284,0
111784,1
66747,0
23277,0
126250,0
3914,0
28656,0
53401,0
64416,1
145263,0
41807,0
92987,0
52159,0
83,1
5503,0
56897,0
46533,1
108591,0
118292,0
29433,0
48874,1
62997,1
132652,0
40145,0
5989,0
90710,1
76300,1
80241,0
128289,0
50256,0
6861,1
86869,0
147166,1
97732,0
19430,0
29685,0
7590,0
125558,0
136788,0
64680,0
50932,0
113264,1
81728,1
149714,1
137293,1
76134,1
47470,0
116118,0
90091,0
139863,0
4401,0
102747,0
5810,0
122811,0
101984,1
118777,0
136968,0
103940,0
66990,0
82153,0
29080,0
101483,1
126831,1
65285,0
2023,0
67321,1
115961,0
47864,0
43196,0
2902,0
40298,0
39979,0
62314,1
19877,1
42142,0
121297,0
109888,0
78887,0
52479,0
135055,0
65565,0
11803,0
146300,1
148667,0
1697,0
18879,1
107345,0
82238,0
111745,0
112222,1
93312,0
7532,0
5995,0
94321,0
9980,0
93563,0
77549,0
125706,1
138425,0
84717,0
70108,0
95930,0
61694,0
128399,1
8604,0
40100,0
149422,0
10414,0
144239,1
148066,0
49908,0
125574,0
149566,1
88427,0
56014,1
27671,0
60673,0
24424,0
124872,0
121710,0
26498,0
21640,0
50704,0
62115,1
29577,1
44793,1
85692,0
42530,0
115274,1
64475,0
73863,0
5917,0
9485,0
51933,0
11035,0
34158,0
123242,0
22678,0
63389,0
135800,1
16078,0
71299,0
33784,0
87258,0
92043,0
96256,1
68410,0
107591,0
16574,0
71036,0
73519,0
49309,1
7450,0
130311,1
72777,1
132959,0
71964,0
35706,0
30413,0
57762,1
22698,1
60640,1
33742,0
36016,0
61208,0
147858,1
55390,1
74173,1
44460,1
143746,1
18479,0
34229,0
83487,1
35283,1
27016,1
146158,1
124216,0
138467,0
147663,1
45087,0
124637,0
84047,1
124741,0
99323,1
28501,0
30537,0
15281,0
75731,0
40144,0
80557,1
133975,1
115046,1
19509,0
19494,0
125655,1
57655,1
39147,0
6319,0
19659,0
22216,0
96941,1
137687,0
80821,1
42855,0
55687,0
35740,0
52065,0
136145,1
125391,1
129293,1
15199,0
124424,0
38014,0
73118,0
25895,0
38736,1
63715,0
47634,0
85327,0
105727,0
39481,0
93143,1
138045,1
105782,1
32238,0
86587,1
135814,0
48243,1
135037,0
137535,0
47474,0
39145,0
97417,0
26662,0
127740,0
86376,0
54796,0
15706,0
135269,1
95881,1
3471,0
143660,0
29764,0
62909,0
46731,0
109399,0
54799,1
38310,0
17663,0
32883,0
109899,0
43957,1
84130,0
114376,0
40638,0
83879,0
77301,0
86359,0
79701,0
118486,0
8333,0
70814,0
99028,1
5008,1
140096,0
70553,0
58605,0
909,0
43407,1
41702,0
36385,0
114273,1
70903,0
120126,0
28756,0
103361,0
108766,0
42738,1
58864,1
7960,0
85398,0
23806,0
13626,0
103322,1
70316,0
114361,0
100473,0
33065,1
111413,1
13567,1
100672,0
149521,0
78474,0
149529,0
41714,1
125089,1
40390,1
84075,1
79789,0
27778,1
111405,0
69377,0
78680,0
134843,1
24644,0
85773,0
10360,0
19534,0
87446,0
69076,1
124964,0
103802,1
92859,1
130866,1
93336,0
59030,0
83702,0
45925,1
26329,0
148680,0
108981,0
17495,0
148441,1
63103,0
21731,0
82360,0
77819,0
7219,0
134294,0
82318,0
35454,0
102586,0
100800,0
21410,0
109037,1
122375,0
34971,0
83189,1
134784,0
19792,0
98173,0
70951,1
37850,0
64929,0
122959,0
123809,0
72765,1
99212,1
96223,0
138706,1
61473,0
148792,1
33131,0
65211,0
8375,0
81794,0
92182,1
30924,0
3477,1
103232,0
144184,0
129130,0
99544,0
128272,1
133155,0
98026,0
83535,0
37383,0
39692,0
122963,1
73967,1
102635,0
113665,0
138850,0
39650,0
60132,0
27226,0
20335,0
23067,0
122545,1
73912,0
34097,1
87498,0
139849,0
38831,0
125370,1
141397,0
19584,1
2089,0
78738,0
59501,0
71508,0
149522,1
64315,1
72766,0
69485,0
82296,0
124541,1
116978,1
93652,1
92057,0
68925,0
106597,1
79171,1
69848,0
60668,0
136499,1
26076,0
572,0
93392,0
78425,0
113652,0
42913,1
107111,0
141734,0
138061,1
16201,0
87294,0
135136,1
4480,0
97694,1
80500,0
84264,1
68972,0
100368,0
61336,0
63867,0
11284,0
115232,0
39059,0
41857,0
141353,1
56959,0
90230,0
121678,0
39423,0
86771,0
95092,0
7011,0
104716,1
38893,0
91528,1
6807,0
62240,0
77227,0
43443,1
66583,0
11223,0
55067,1
30787,0
88041,0
45677,0
149413,0
96764,0
6444,0
49948,1
11003,0
132310,0
66141,0
62811,1
16183,0
122773,0
98345,0
55942,0
14361,1
16737,1
46082,0
126717,0
67412,0
18538,0
71770,0
88133,0
39148,0
34786,0
109543,0
67223,0
12672,0
122943,0
95409,0
109741,0
35893,0
94242,0
55619,0
81545,0
70003,1
119386,0
58151,0
22893,0
50281,0
107216,0
145861,0
44997,1
68692,0
9532,0
26116,0
29076,0
25511,0
141561,1
48514,0
1832,0
55724,0
2014,0
75879,0
104676,0
137018,1
24239,1
80510,0
12024,0
57863,0
119898,0
57639,1
12201,0
65020,1
81377,0
41419,1
57585,0
89815,0
64871,1
45786,0
113270,0
32291,1
91081,0
94333,0
39567,1
125561,1
48455,0
39738,0
23543,0
131483,1
136625,1
83712,0
134100,0
132483,0
115995,1
126198,0
120567,1
562,0
83954,0
105101,1
146249,0
125590,1
59690,0
94524,0
142472,0
67421,1
13991,0
121245,0
44491,0
87751,1
26125,0
107913,0
53951,0
6298,0
123048,1
139620,0
127738,0
59568,0
14775,0
6672,0
109691,0
54835,0
144884,1
88750,0
47795,1
134318,1
36284,0
57050,0
25628,0
58956,0
9772,0
61457,0
33624,0
72004,0
99200,0
131645,0
133797,0
52229,0
130880,1
25073,0
140663,0
101244,1
116027,1
54876,0
24049,0
23731,0
33676,0
82135,0
129051,1
102124,1
37858,1
59606,0
15880,0
12614,0
20714,0
125387,1
62934,0
41878,0
10319,1
64142,0
124346,0
66627,1
123013,1
13469,0
72950,0
101641,1
22606,0
80831,0
104469,0
42410,0
63318,0
69991,1
45893,0
69668,0
18592,0
90058,0
56521,0
56462,0
10003,0
16554,0
133719,0
401,0
47318,0
7903,0
23018,0
42930,1
20319,0
3419,0
58844,0
3619,0
61919,0
10864,1
134370,0
107014,1
90695,1
13023,0
90337,0
99407,0
149478,1
122958,0
110437,0
37039,0
41031,0
146178,0
141267,0
46956,0
35769,0
74141,0
122740,1
96909,0
48934,0
48588,0
116229,0
44075,1
50562,0
122326,0
132143,0
24470,0
28131,0
73183,0
20870,0
21227,0
65956,0
82944,0
54134,1
96207,0
107371,0
97985,0
32233,1
91115,0
114499,1
45267,0
116607,0
691,0
73922,0
63374,1
83961,0
95335,1
63800,1
81468,0
27218,0
26704,1
143668,0
81418,0
16951,0
132630,0
33893,0
33129,0
136559,1
30605,1
13577,0
131828,1
135027,0
29256,0
104113,0
145298,0
87263,0
43059,0
140838,1
112087,1
50495,1
39081,1
70347,0
143445,0
111936,1
85832,0
49302,0
98106,0
71543,0
44081,0
115359,1
67510,0
127692,1
72474,1
21797,1
118634,0
128870,0
36394,0
139535,0
111345,0
81965,0
10251,0
145235,1
7412,1
88929,0
13466,0
41627,0
1134,0
95435,0
35258,1
140327,1
46273,1
131503,0
2510,0
145631,0
80625,0
59549,1
104682,1
4117,0
121197,0
20962,0
8591,0
122053,0
56343,0
105167,1
55338,1
73232,0
148216,0
74668,0
10008,0
148124,1
145648,1
82270,0
2058,0
15657,0
56533,0
34396,0
141456,1
27609,0
115657,1
98871,0
113363,0
143774,1
129793,1
140042,0
137224,1
1087,0
128653,1
35591,0
96104,0
87435,1
49159,0
126272,1
146782,1
55055,0
41386,0
125324,1
124937,0
92228,0
3787,1
118212,0
56203,0
101322,1
113065,1
86502,0
120481,1
40462,0
47373,0
97519,1
30626,0
37044,0
121878,1
107185,1
52422,0
5068,0
79592,0
93933,1
124587,0
11092,0
149026,0
38079,0
132598,0
148010,0
37236,0
58062,0
145013,0
4889,0
59280,0
135826,1
107955,0
36100,0
92848,0
142995,0
113286,1
48602,0
38730,0
35527,0
52224,0
69671,1
5082,0
84520,0
107910,0
127280,0
25731,0
40930,0
138517,1
106122,0
66342,0
3327,0
46953,0
135517,1
107363,1
52902,1
40893,0
39726,0
102167,1
17209,0
123672,1
81726,0
27993,0
17811,0
124871,0
143757,1
86474,0
142011,0
146510,0
148435,1
49152,0
106908,0
65690,1
39498,0
113265,1
106726,1
147232,1
18520,1
91919,0
116664,1
40486,0
23871,1
142163,1
18814,1
27498,1
12438,0
48352,1
137805,1
132356,0
23622,0
61723,1
54931,1
15549,0
146312,0
9350,0
87313,1
71980,0
24228,0
73561,0
21876,1
47258,0
120930,1
65247,0
128691,0
118308,1
48213,1
96612,0
36709,0
69230,0
75506,1
112951,1
74185,0
119926,0
7215,0
106508,1
74446,0
32809,0
2521,1
130819,0
32720,0
102961,0
107632,0
43302,0
102219,1
39251,0
91735,1
69691,0
39043,0
137898,0
103600,1
59750,0
74756,0
10930,0
49500,0
145674,0
118983,0
86977,0
45803,0
4528,0
4774,0
125935,0
76958,1
33216,0
121719,0
27305,0
103455,1
20986,0
98105,1
114343,0
93490,0
126832,1
124640,1
58563,0
55722,1
82938,0
136693,0
67027,0
26946,0
119504,0
127207,1
70787,0
20316,0
102097,1
87560,0
85185,1
35048,0
91371,1
8398,0
20805,0
78514,1
42402,0
16505,1
884,0
115299,0
38126,0
135094,0
126012,0
139583,1
90884,0
86373,1
116496,0
101872,1
124492,0
57568,0
125170,1
99298,0
145591,1
49632,1
126970,1
120751,0
52810,1
139406,0
34278,0
125502,1
108826,0
132399,1
69554,1
131487,0
63603,0
14011,0
20574,0
124926,1
14376,1
106096,0
73619,0
100190,0
106830,0
16778,0
147590,0
41189,0
13753,0
87829,0
63893,0
83744,0
63364,1
64750,0
25069,1
69787,1
107611,0
74030,1
77235,0
67525,0
14898,1
120021,0
27753,1
105059,0
16435,0
64935,0
31729,1
136260,1
31062,1
58522,0
81319,0
81633,1
80006,0
27036,0
132417,1
94038,0
75912,0
60911,0
86591,0
14602,0
142765,1
32017,0
144832,1
137414,0
58624,0
26591,1
21487,0
145659,1
78893,0
104264,0
109202,0
84036,1
36766,1
108836,0
134814,1
99058,1
61579,1
37918,0
28748,0
19055,0
25891,1
62023,0
4515,0
143027,0
40427,0
96892,0
5907,0
118962,0
86143,0
90446,0
13257,0
41740,0
125495,1
104207,0
133662,0
29560,1
46697,0
92542,0
54446,0
105770,1
36468,0
123175,0
136135,1
9700,0
143770,1
68472,0
54894,0
53900,0
62807,1
86246,0
37901,0
79875,0
146419,0
76869,0
63722,0
24469,0
53970,0
79955,1
60092,0
74988,0
93421,0
916,0
111583,0
121779,0
7238,0
46249,0
41902,1
30241,1
33313,0
17910,0
48073,0
110977,1
52439,0
97716,0
59258,0
115444,1
3510,0
50864,0
78333,1
109451,0
78025,1
5235,0
149723,1
44098,0
47075,0
121250,1
79371,1
106098,0
71565,0
15365,0
119462,0
45660,0
18107,0
64712,0
88675,0
60483,0
72644,1
145430,0
90050,0
64467,0
133209,1
13736,0
141682,0
80805,0
138207,0
64739,0
128506,0
22621,0
119909,0
118939,0
139367,1
100314,0
49025,0
76230,0
67329,1
137797,0
58142,1
32502,0
54486,0
112990,0
41021,0
138612,0
94908,0
133198,0
82213,0
61741,0
18473,0
96530,0
13438,0
45003,0
12636,0
111545,0
98553,0
149252,0
57133,1
130077,1
25332,0
60916,0
134103,0
114819,0
25188,1
110020,0
129971,1
98624,1
16963,0
86840,0
126660,1
1367,0
87747,1
29447,1
132451,1
53658,0
128527,1
59217,1
57990,1
149265,0
128580,1
49515,1
124543,1
72543,0
4968,0
63066,0
104101,1
22559,0
55555,1
62279,0
91961,0
94372,0
89490,0
141072,1
81301,1
143801,1
67943,0
42062,0
43067,0
280,0
79974,0
127634,1
66504,0
99859,1
117814,0
85302,1
77019,0
47165,0
122251,1
29180,0
79668,1
47707,0
91617,1
123347,0
147357,1
54268,0
110564,1
22296,0
82903,0
67857,0
146887,1
142020,1
87237,1
61232,1
18024,1
70110,0
54928,1
47624,0
134666,0
99629,0
114182,0
138265,1
147843,1
91388,0
140679,1
111647,1
142610,1
41912,0
22200,1
4916,0
107956,1
24122,0
121288,0
100864,1
101545,0
96574,1
125752,0
35388,0
29353,0
86272,1
60338,0
58794,0
120137,1
131749,0
6272,0
45337,1
55913,0
71431,0
89599,0
122833,0
133897,1
15941,1
90712,0
24047,0
51422,0
116518,0
49902,0
40410,1
18873,1
64196,0
9909,0
137215,0
38008,0
86524,0
110240,1
920,0
130453,1
7987,0
139077,1
49085,0
1093,0
87242,0
16966,0
18421,0
118017,0
145452,0
101865,1
13465,0
21379,1
29765,1
57055,0
110701,1
140242,1
111965,1
98573,0
115856,0
55003,0
7967,0
144215,1
41079,0
74152,0
64261,0
21956,1
55979,0
82178,0
55203,0
139035,1
133832,0
86281,1
23611,0
48835,0
57139,0
135706,1
116591,0
121551,1
9570,0
76094,1
138331,0
7350,0
98952,0
30651,0
115226,1
30050,0
17233,0
15607,0
115978,0
55069,0
108072,1
109143,1
50829,0
87782,0
67414,0
125171,0
90801,0
4841,1
59406,1
147675,1
141601,0
115880,1
22989,1
19192,0
48405,0
6957,0
102978,0
25626,0
3539,0
49311,0
121790,1
142564,1
43108,0
23634,1
36653,0
99438,0
32129,0
134559,1
20688,0
104722,1
103024,0
95679,0
111089,0
7438,0
128423,0
46253,0
101282,0
33771,1
4309,0
96662,0
80512,0
12342,1
36135,1
67784,0
28436,0
116611,0
20472,1
7876,0
107225,0
143474,0
87505,0
85999,0
140474,0
134012,0
137089,0
71152,0
87082,0
98497,1
19756,0
56067,1
68644,0
25529,0
38041,0
93927,0
62299,0
24456,0
100339,0
40138,1
34462,0
113199,0
63007,1
860,0
32718,0
43528,0
89765,1
89199,0
26957,0
105152,0
88528,0
75828,0
149664,1
21283,0
39554,0
80428,0
84095,0
34491,0
63214,0
103809,0
145639,1
89476,0
22170,1
42417,0
99630,1
109014,1
3973,0
126941,0
134782,0
123256,0
146099,0
99605,0
34103,1
49609,0
66020,0
130770,1
69855,0
11125,0
140907,1
89637,0
102160,0
149787,0
52272,0
33827,0
30480,0
41198,0
41894,0
76284,1
4752,0
45259,0
70251,0
31312,1
143678,1
116584,0
105998,1
40606,1
19339,0
82009,0
134646,1
127265,0
20381,0
118988,0
61370,0
121607,0
74985,1
3871,1
139683,1
41196,0
83862,1
45829,1
21242,0
123230,0
94235,0
32424,0
40474,0
54373,0
79237,0
118363,0
118722,0
102332,1
50897,0
141262,0
97791,0
67220,0
89485,0
74050,1
148497,1
126524,0
103827,0
33106,0
7510,0
81181,0
139752,0
77347,1
46257,1
51070,0
100996,0
119945,0
101806,1
92850,0
91757,0
43674,0
99862,0
46450,1
141404,0
3667,0
143871,0
67689,0
147910,0
47014,0
49903,0
50849,0
91980,0
135221,1
137533,1
42910,0
28335,1
94627,1
114901,0
114582,1
30008,0
14997,0
18580,0
140358,1
71177,0
131022,0
14221,0
107720,0
33183,0
72889,0
139899,0
5773,0
131856,0
91445,0
145356,0
36992,1
101815,1
96955,0
106571,0
100957,0
9630,0
81256,1
58725,0
114948,0
74287,1
107022,1
124176,1
77526,1
19470,1
71717,0
33853,0
88385,0
23001,1
64041,0
6413,0
36763,1
39780,0
84201,1
48621,0
7136,0
131359,0
87723,1
22612,0
62459,0
7100,0
636,0
45416,0
81009,0
42878,1
126640,0
32383,0
119838,0
72553,0
106596,0
24597,1
98317,1
125763,1
62799,0
59168,0
86199,1
30859,0
75418,0
14653,0
108057,1
56908,0
131277,1
132845,0
49372,1
110864,1
104631,0
7944,0
59435,0
13408,0
72695,0
47759,0
70679,0
112104,0
77730,0
132514,1
112438,0
90850,0
27571,0
104641,0
93602,1
94552,0
31949,1
33564,0
100201,1
51925,0
85684,1
45463,0
74329,0
141999,0
108875,1
76485,0
126913,0
112933,1
91812,0
124696,1
63885,0
56052,0
90601,1
2953,0
142986,1
66704,0
105605,0
106241,1
139041,0
116849,0
93069,1
105067,0
45276,0
79312,0
60498,0
25502,0
132062,1
146555,0
51002,1
15511,0
30352,1
82401,1
79184,1
118159,1
53661,1
34910,1
137724,1
63050,0
127874,0
20169,0
117726,0
15078,0
112357,1
94438,1
28950,1
42082,0
103518,0
111863,0
136866,0
30868,0
4422,1
26236,0
87732,0
107896,0
106544,1
76274,1
146250,1
71571,1
82500,0
82671,1
7296,0
90705,0
65483,0
129001,1
5487,0
7347,0
36342,1
39719,1
136336,1
126619,0
102113,1
11649,0
47635,1
54989,0
6166,0
100610,0
37768,0
143362,0
44769,1
65854,0
114268,0
21725,0
4652,1
53973,0
110237,0
53212,0
148360,0
33916,0
32541,0
5887,0
63296,1
138309,1
47878,0
682,0
144347,0
62955,1
138433,1
67996,0
79534,1
136718,0
119729,1
132367,0
30301,0
80529,0
33060,0
121485,1
7541,0
59151,0
49039,0
68569,1
12211,1
137036,1
12548,0
51404,0
141025,0
34960,0
52937,0
19684,1
122464,1
5273,0
90501,0
2778,0
46507,0
41957,0
104349,0
12102,0
121731,1
129330,0
10082,0
112578,0
24984,0
122995,1
135168,0
122925,0
41262,1
110039,0
10212,0
147413,1
141004,1
52927,0
93843,0
143541,0
38654,0
136555,1
46174,1
45278,0
21625,1
68341,1
53837,0
9439,0
108961,0
16639,0
116694,0
53466,0
139847,0
145459,1
92250,0
15674,0
41511,0
36891,0
50269,0
111289,1
58865,0
33208,0
38312,0
110285,0
109599,1
109469,0
42229,0
28811,0
112411,1
112862,0
52169,1
1906,0
116940,0
45269,1
12014,0
40479,0
53208,1
119511,1
55370,0
147021,0
133381,1
108578,0
64061,0
31308,0
83829,0
85196,0
135004,0
104329,1
76583,0
39138,0
70731,1
65160,1
98656,1
106419,0
146626,1
21112,0
55133,0
51413,0
115504,0
48059,1
65508,0
97980,0
81525,0
53790,1
70833,1
131641,0
3033,0
34100,1
121957,0
58977,1
139801,1
114904,1
125633,0
136133,0
57458,0
13928,1
134490,0
84745,0
57634,0
46226,0
135712,0
84875,0
101691,0
125446,0
12980,0
131425,0
5090,0
101129,1
42909,0
27152,0
38150,0
52109,0
22669,1
147414,0
143837,0
67544,0
25014,0
76744,0
7072,0
105080,0
19029,1
67255,0
73989,0
10410,0
106642,1
95439,0
135117,0
115193,1
27108,0
35648,0
40466,0
24394,0
117168,0
13571,1
103816,0
3194,0
128206,1
40335,0
146695,1
56747,0
51711,0
82629,0
46394,0
69791,0
145163,0
51521,0
46539,0
105948,1
23124,0
49899,1
11884,0
88838,0
36177,0
12551,0
127181,1
99514,0
19491,0
39281,0
62944,0
71534,0
148609,1
130039,0
8561,0
18379,0
127362,1
6602,1
46614,1
42826,1
116754,1
74779,0
29093,0
147284,1
77531,0
107387,0
52793,1
59092,1
37363,0
53976,0
145857,0
123143,1
29043,0
13709,0
4703,1
92255,0
14112,0
44795,0
98177,0
3646,0
54205,1
70005,0
143468,0
100885,0
139884,0
52112,0
105350,0
2903,0
64233,0
86552,1
83272,0
138600,1
119212,0
98905,0
60082,0
98512,1
53967,0
99868,0
102518,0
29300,0
121987,1
54748,0
111080,0
106953,0
142209,0
70301,0
127306,1
39652,0
129382,0
124888,0
52089,0
98763,0
56160,0
70644,0
68541,0
60889,0
141109,0
107044,0
121788,0
57351,1
147173,0
135605,0
107381,0
128461,0
113790,0
76076,0
24756,0
134774,1
74949,0
140565,1
24595,0
27720,0
89258,0
62950,0
43440,0
11875,0
135956,0
37100,0
91764,1
49044,0
64045,0
94,0
9018,0
42719,0
88903,0
96679,0
59358,0
64249,0
333,0
133453,1
112381,0
10350,0
61100,0
96418,0
119797,1
72123,1
65370,0
131396,1
61388,1
42900,1
102326,1
75571,0
32434,0
122371,1
62470,1
50707,0
66013,0
33460,1
31294,0
78041,0
14435,0
46274,1
123501,1
109021,0
105955,0
142195,0
106924,0
34842,0
76729,0
32094,1
48026,1
9078,0
98917,1
59780,0
101787,0
12423,0
27451,0
41224,0
55130,0
28102,0
17829,0
63323,1
133608,0
21067,0
89064,0
45934,0
76187,0
81616,0
66991,0
78035,0
89750,0
103064,0
59960,0
26749,0
111486,1
83454,1
41311,0
78537,0
66873,0
10163,0
47072,0
126898,0
45387,0
37378,0
114968,0
61912,0
61970,0
97496,1
87877,0
117551,0
62211,1
48260,1
26675,0
132060,1
8297,0
132804,1
46105,1
72472,0
98541,1
15377,0
55340,0
97220,0
95716,1
36069,0
141296,0
9106,0
35161,0
124422,0
82377,0
14546,0
53002,0
46600,0
143419,1
82057,0
26687,0
88796,0
59899,1
51893,0
21577,0
78217,0
2905,0
93677,0
131313,1
33082,1
28297,0
85097,0
92996,0
78552,1
149691,0
54895,0
106704,0
91963,0
20565,0
80250,1
57981,0
117374,0
17537,0
27098,0
136665,0
39440,0
22041,0
60078,0
70898,1
49616,1
97036,0
136005,0
72267,0
1631,0
141188,0
9253,0
61799,1
50699,0
66644,0
137130,1
72852,0
36956,0
6152,0
16275,0
80466,0
39053,1
46957,0
86875,0
137413,0
12410,0
82624,1
122435,0
83503,0
32337,0
91377,0
70267,0
112277,0
19936,0
109693,0
139652,0
111700,1
74580,0
136189,0
68104,1
47050,0
44970,0
122091,1
130400,1
31691,1
64091,1
116969,1
88717,0
79635,0
69552,0
147835,0
62498,0
109042,0
85826,0
76698,1
142907,0
40666,1
60537,0
29892,0
131492,1
96444,1
100355,0
32272,0
30116,0
137751,0
45717,1
16655,0
7951,0
133143,1
16791,0
73126,0
106504,1
51516,0
78786,0
115520,0
45226,0
41429,0
19450,0
101918,0
130771,1
21770,0
58695,0
50118,0
75028,0
117568,0
35340,1
125910,1
112162,1
138810,1
143975,0
41895,0
51557,0
51698,0
70450,1
135430,0
64481,0
13989,0
91516,0
56266,0
96266,0
27040,0
110778,0
17902,0
21427,1
62343,0
147218,1
132199,1
129376,0
146618,1
60295,0
66168,1
132469,0
131695,1
149018,1
75233,0
3460,0
136787,0
129211,1
57124,1
113367,1
40622,0
138359,0
108284,1
133428,0
147670,0
72303,0
80853,0
26268,0
14605,0
53645,0
124213,0
6616,0
53059,0
77167,0
28840,0
9763,0
142728,0
20342,0
84597,1
3647,0
126575,1
48778,0
7368,0
122463,0
42858,1
667,0
85656,0
95430,0
6175,0
50034,1
115023,0
148177,1
59770,0
136757,0
41768,1
78051,0
85437,0
83998,0
102624,1
56007,0
66230,0
40013,0
145135,0
1843,0
110443,1
86709,0
60207,1
100087,0
30731,0
16292,0
135860,0
66562,0
146990,1
75372,0
72771,1
148239,1
69989,0
136370,0
127708,0
134728,1
71891,0
15097,0
117981,1
83275,0
130284,1
88566,0
83254,0
63468,0
80454,1
112272,0
24445,0
25482,0
95062,1
6406,0
102073,0
22924,1
24494,0
23345,1
2419,0
52952,0
91101,0
124165,1
51717,1
110054,0
136548,0
39658,1
112403,1
29190,1
40037,1
147505,0
83974,0
104718,1
66274,0
147460,0
20649,0
148565,0
129674,1
50396,0
130235,1
56103,0
79360,1
42244,0
83920,0
104206,0
121879,1
99084,0
35784,0
93264,1
109604,1
50861,0
23065,0
57812,0
105914,0
12602,1
44192,0
26028,0
134548,0
39545,0
6156,0
121737,0
133140,1
1515,0
132213,0
100175,0
3753,0
49462,0
40894,1
26746,0
140541,0
42030,1
125781,0
97453,1
83041,1
133953,1
89103,0
85681,0
18635,0
88145,0
39398,0
30600,0
146672,1
40645,0
22012,0
86942,1
100855,0
78993,0
141475,1
52569,1
34525,0
50218,0
98291,1
143293,1
45570,0
149835,0
50820,1
142896,0
61980,1
52352,0
5484,0
52346,0
77929,0
74519,0
56600,0
75345,0
105018,1
54905,0
90171,0
42233,1
7946,0
99906,0
57151,1
94695,0
97917,0
30509,0
50341,0
116852,0
107171,0
94080,0
56251,0
99210,0
2406,1
83735,0
57077,0
128006,1
143864,1
67143,0
37739,0
63268,0
124495,0
18907,0
147782,1
69812,1
113975,0
137458,1
90489,0
52200,0
106000,0
69331,0
83208,1
8171,1
92289,0
55647,0
17223,0
103614,0
125864,0
35559,0
46337,0
115525,0
14672,0
114157,1
43170,0
66416,0
39516,0
68568,0
47123,0
70853,0
56004,0
129749,0
136995,0
101252,1
126440,0
47462,0
88738,0
104717,0
34289,0
142259,0
103461,0
111090,0
115427,0
131272,1
104919,0
11888,0
14293,0
108403,0
81578,1
43825,0
17823,0
83381,0
45465,0
28143,0
89270,1
12741,1
62713,0
28305,1
18652,1
75348,1
105794,0
123679,1
60282,0
141313,0
87018,0
64895,0
64055,0
48613,1
87975,0
55511,0
146854,0
42368,0
62274,0
125746,1
1336,0
107940,0
46706,0
84772,0
19432,1
141274,0
126035,1
61772,0
39815,0
103471,1
49557,0
29674,0
44069,0
112137,0
67307,0
79072,1
116226,1
59449,0
19822,0
13699,0
27033,0
77887,1
114655,1
62593,1
121948,1
140849,0
30937,0
99519,0
115931,1
91632,0
100461,0
11281,1
80275,1
39075,1
70942,1
100100,0
48658,1
69432,1
6033,0
47277,1
70649,0
10117,0
41510,0
6064,0
148070,0
133257,1
139901,0
94901,1
4903,0
11335,0
130852,1
138785,1
90978,0
138587,1
46556,0
78140,0
140401,1
128389,1
82650,0
112686,0
65245,0
120417,1
135779,0
99188,0
55838,0
54763,0
120468,1
118306,1
26217,0
38859,0
43403,0
75217,0
39823,0
606,0
142686,0
148977,0
23597,0
56342,0
26383,0
31570,0
48096,0
54991,0
36452,0
39431,0
25202,0
140109,0
69965,0
13332,0
137316,1
25874,0
73868,0
118794,0
35918,0
61764,0
53611,0
37012,0
8180,0
93185,0
118248,0
52901,0
114348,1
2206,0
140120,1
48025,0
107084,1
39140,0
19724,0
102265,0
66344,1
33679,0
71188,1
137804,1
90549,0
113449,0
12821,0
146571,0
44089,1
138561,1
106375,0
29662,0
84681,0
22719,0
39384,0
53292,1
113428,1
67308,0
42272,0
117177,1
111536,0
64141,0
72579,0
34715,1
82960,0
52316,1
20317,0
11024,0
34052,0
82736,1
77582,1
51416,1
99631,1
137112,0
56147,0
107776,0
5857,1
15107,1
125477,0
143505,1
133069,1
1853,0
22149,0
119653,0
37374,0
94773,0
